Owner,Project,File Path,apiVersion,Is Helm Template,raw_length
kushalbhana,Chessmasters-multiplayer,manifest.yml,autoscaling/v2,False,6947
kushalbhana,Chessmasters-multiplayer,manifest.yml,autoscaling/v2,False,6947
kushalbhana,Chessmasters-multiplayer,manifest.yml,autoscaling/v2,False,6947
0990livne,alexandra-docker-project,HPA.yaml,autoscaling/v2,False,378
hxwxdmhd,NoxGuard---NoxPanel,k8s/deployment.yaml,autoscaling/v2,False,3690
mdapps95,keptn-klt,cf-hpa.yaml,autoscaling/v2,False,551
lordbagel42,tators-dashboard-infra,hpa.yaml,autoscaling/v2,False,391
Vahe101,trainaing-app,hpa.yaml,autoscaling/v2,False,402
nowll,kubernates-collage-project,hpa.yaml,autoscaling/v2,False,348
KhovalOVO,CI_pr8,hpa.yaml,autoscaling/v2,False,343
Msocial123,Citi-RedHatOpenShift,Hpa.yaml,autoscaling/v2,False,342
Karina-gt,K8S-HPA,Hpa.yaml,autoscaling/v2,False,966
alejandroroig,autoescalado-hpa,hpa.yaml,autoscaling/v2,False,372
jakubbujny,article-scale-containers-and-eks,hpa.yml,autoscaling/v2beta1,False,352
PakornBank,go-backend-example,k8s/hpa.yaml,autoscaling/v2,False,785
adityagaikwad888,monster-game,k8s/hap.yml,autoscaling/v2,False,519
lsandrade,kubernetes-test,hpa.yaml,autoscaling/v1,False,242
elijun831,qiskit-on-docker,k8s/hpa.yml,autoscaling/v2,False,1747
koriditmeyer,ecommerceBackendMVC,hpa.yaml,autoscaling/v1,False,251
chatgut,MicroServiceAuth,hpa.yaml,autoscaling/v2,False,375
SriLakshmiPolavarapu,KubeServe---ML-Model-Deployment-with-Kubernetes-and-Docker,hpa.yaml,autoscaling/v2,False,355
psbds,aks_autoscaller_demo,deployment/hpa.yaml,autoscaling/v2beta2,False,694
AAkakarot,go-argo-app,k8s/hpa.yaml,autoscaling/v2,False,447
nandhukrishnan30,inter,hpa.yaml,autoscaling/v2,False,353
pplmx,LearningFastAPI,k8s/app.yml,autoscaling/v2,False,3709
danieltohzh,nusiss-capstone-SE31-team3,hpa.yaml,autoscaling/v2,False,340
andrewferguson,corekube-worker,full.yaml,autoscaling/v1,False,2929
fadex022,formation_cka,hpa.yaml,autoscaling/v2,False,315
ihcsim,linkerd2-benchmark,gke/yaml/istio-1.0.3.yaml,autoscaling/v2beta1,False,127053
ihcsim,linkerd2-benchmark,gke/yaml/istio-1.0.3.yaml,autoscaling/v2beta1,False,127053
ihcsim,linkerd2-benchmark,gke/yaml/istio-1.0.3.yaml,autoscaling/v2beta1,False,127053
ihcsim,linkerd2-benchmark,gke/yaml/istio-1.0.3.yaml,autoscaling/v2beta1,False,127053
ihcsim,linkerd2-benchmark,gke/yaml/istio-1.0.3.yaml,autoscaling/v2beta1,False,127053
GenoShaSha,UserService_BeMyPet,scaling.yml,autoscaling/v1,False,259
ZackButcher,hybrid-demo,istio.yaml,autoscaling/v2beta1,False,78861
ZackButcher,hybrid-demo,istio.yaml,autoscaling/v2beta1,False,78861
ZackButcher,hybrid-demo,istio.yaml,autoscaling/v2beta1,False,78861
DevOps-Tim1-CDEF,Backend-Socket,hpa.yaml,autoscaling/v2,False,425
scholzj,demo-autoscaling-apache-kafka-with-strimzi,03-hpa.yaml,autoscaling/v2,False,641
AvAOtaku,HPA-Ingress,hpa.yaml,autoscaling/v2,False,388
azizrosyid,latihan-kubernetes,hpa.yaml,autoscaling/v1,False,290
will-ondrik,containerized_express_app,hpa.yaml,autoscaling/v1,False,433
ZahinAbrar,Text-to-Image-Generation,hpa.yaml,autoscaling/v2,False,351
wasifahmed-sudo,webapp-docker-kubernetes,k8s/hpa.yaml,autoscaling/v1,False,244
HafsahTariq-03,BOOK-MANAGEMENT-SYS-A04,hpa.yaml,autoscaling/v2,False,353
NachoNievaG,kubernetes_test,hpa.yaml,autoscaling/v2,False,504
OguriCapp,sit323-2025-HD-project,hpa.yaml,autoscaling/v1,False,265
AntonioArtimonte,Ponderada-Murilo-2025-2,k8s.yaml,autoscaling/v2,False,3043
MatheusSilvaSouza1,tech-challenge,webapi.yml,autoscaling/v2,False,1811
LuanCavalcanti07,hpatest,hpa.yaml,autoscaling/v1,False,844
viniciusfcf,hpa-jvm-gc-demo,hpa.yaml,autoscaling/v2,False,607
matyushkim,mindbox,hpa.yaml,autoscaling/v2,False,1669
parkminju20211126,as-is-architecture,hpa.yaml,autoscaling/v1,False,392
Purdue-ECE-461,project-2-project-2-16,hpa.yaml,autoscaling/v2beta2,False,352
NorthsideShawty,CI-PR8,hpa.yaml,autoscaling/v1,False,256
NikolaiES,Kube101,scaler.yaml,autoscaling/v2,False,582
devopsbykunal,Modern-Restaurant-UI-main,deploy.yaml,autoscaling/v2,False,3340
kcsarrdah,Linkedin-info-extractor,hpa.yaml,autoscaling/v2,False,345
cosimoiaia,FastAPI-RAG,k8s/hpa.yaml,autoscaling/v2,False,855
Epa26,TU4-ArquiSW,hpa.yaml,autoscaling/v1,False,266
grupo27-6soat-fiap,grupo27-6soat-fiap-foodtech-fase04-produto-service,k8s/hpa.yml,autoscaling/v2,False,381
Hadishamil,kube-manifest,hpa.yml,autoscaling/v2,False,377
james-freitas,fc-k8s,k8s/hpa.yaml,autoscaling/v1,False,248
Kvnbbg,Vision-Week-Virtual-Exploration,hpa.yaml,autoscaling/v2,False,3428
Kvnbbg,Vision-Week-Virtual-Exploration,hpa.yaml,autoscaling/v2,False,3428
ttsirinop,MLOps-embedding-model,hap.yaml,autoscaling/v2,False,638
deepblue597,k8s-tutorial,hpa.yaml,autoscaling/v2,False,347
ncsham,httpserver,hpa.yaml,autoscaling/v2,False,492
Montu9,PFSwChO_Zad1,hpa.yaml,autoscaling/v1,False,293
Josephfremont,projet-groupe-docker,hpa.yaml,autoscaling/v2,False,475
Rawat123-hub,Self-Healing-Kubernetes-Cluster-with-HPA,hpa.yaml,autoscaling/v2,False,353
HCODE-Collab,Mugisha_Herve_Devops,hpa.yaml,autoscaling/v2,False,1419
HCODE-Collab,Mugisha_Herve_Devops,hpa.yaml,autoscaling/v2,False,1419
jrione,kubernetes-lab,hpa.yaml,autoscaling/v2,False,562
CtrlPy,airflow-kubernetes-example,hpa.yaml,autoscaling/v2,False,521
jjeong1015,k8s-hpa-autoscaling,hpa.yaml,autoscaling/v2,False,805
bhaveshittadwar,live-stream-kubernetes,hpa.yaml,autoscaling/v2,False,438
abhijit-choudhury,eks-fargate-solr,hpa.yml,autoscaling/v2beta2,False,338
benjosiah,udacity-project-3,hpa.yaml,autoscaling/v1,False,236
mohib988,Hpa-and-loadBalancing-with-Kubernetes,my-hpa.yaml,autoscaling/v2,False,734
gaddam-akshay,kubernets,hpa.yml,autoscaling/v2,False,1190
umamahesh571,grocery-app,k8s/hpa.yaml,autoscaling/v2,False,2064
umamahesh571,grocery-app,k8s/hpa.yaml,autoscaling/v2,False,2064
umamahesh571,grocery-app,k8s/hpa.yaml,autoscaling/v2,False,2064
umamahesh571,grocery-app,k8s/hpa.yaml,autoscaling/v2,False,2064
umamahesh571,grocery-app,k8s/hpa.yaml,autoscaling/v2,False,2064
cemsumer,TaskManager,hpa.yaml,autoscaling/v2,False,359
teperwoman,template,asg.yaml,autoscaling/v1,False,1451
hxwxdmhd,NoxPanel_Suite_WIP,k8s/deployment.yaml,autoscaling/v2,False,3690
hxwxdmhd,noxsuite-security-platform,k8s/deployment.yaml,autoscaling/v2,False,3690
Michailidu,DogAdoption,deployment/flask_app_hpa.yaml,autoscaling/v2,False,343
hxwxdmhd,noxsuite-security-platform,NoxPanel_Suite_WIP/Docker & Config/k8s/deployment.yaml,autoscaling/v2,False,3690
stinoy,inter,hpa.yaml,autoscaling/v2,False,353
ihcsim,linkerd2-benchmark,minikube/yaml/istio-1.0.3.yaml,autoscaling/v2beta1,False,127053
ihcsim,linkerd2-benchmark,minikube/yaml/istio-1.0.3.yaml,autoscaling/v2beta1,False,127053
ihcsim,linkerd2-benchmark,minikube/yaml/istio-1.0.3.yaml,autoscaling/v2beta1,False,127053
ihcsim,linkerd2-benchmark,minikube/yaml/istio-1.0.3.yaml,autoscaling/v2beta1,False,127053
ihcsim,linkerd2-benchmark,minikube/yaml/istio-1.0.3.yaml,autoscaling/v2beta1,False,127053
katekolarikova,DogShlelterCloudBasedApp,deployment/flask_app_hpa.yaml,autoscaling/v2,False,343
PacktPublishing,Mastering-Kubernetes-Third-Edition,Chapter8/nginx-hpa.yaml,autoscaling/v1,False,245
HCODE-Collab,Mugisha_Herve,hpa.yaml,autoscaling/v2,False,1419
HCODE-Collab,Mugisha_Herve,hpa.yaml,autoscaling/v2,False,1419
LuDraa,Live-Streaming---Kubernetes,hpa.yaml,autoscaling/v2,False,438
oererenn,kwetter-microservices,kustomize/base/hpa.yaml,autoscaling/v1,False,546
oererenn,kwetter-microservices,kustomize/base/hpa.yaml,autoscaling/v1,False,546
HCODE-Collab,Mugisha_Herve_NGINX,hpa.yaml,autoscaling/v2,False,1419
HCODE-Collab,Mugisha_Herve_NGINX,hpa.yaml,autoscaling/v2,False,1419
hello2ashu-org,ubuntulab-setup-argo-flux-metallb-ingress,3-Kustomize/base/replica.yaml,autoscaling/v2beta2,False,352
danehans,federated-istio,v1.0.3/src/istio.yaml,autoscaling/v2beta1,False,127053
danehans,federated-istio,v1.0.3/src/istio.yaml,autoscaling/v2beta1,False,127053
danehans,federated-istio,v1.0.3/src/istio.yaml,autoscaling/v2beta1,False,127053
danehans,federated-istio,v1.0.3/src/istio.yaml,autoscaling/v2beta1,False,127053
danehans,federated-istio,v1.0.3/src/istio.yaml,autoscaling/v2beta1,False,127053
remotehive-dev,remotehive-dev-06-sept-,deployment_package/k8s/admin-panel.yaml,autoscaling/v2,False,5006
sreenivasmrpivot,xKs-Istio,Istio/istio-deploy.yaml,autoscaling/v2beta1,False,127053
sreenivasmrpivot,xKs-Istio,Istio/istio-deploy.yaml,autoscaling/v2beta1,False,127053
sreenivasmrpivot,xKs-Istio,Istio/istio-deploy.yaml,autoscaling/v2beta1,False,127053
sreenivasmrpivot,xKs-Istio,Istio/istio-deploy.yaml,autoscaling/v2beta1,False,127053
sreenivasmrpivot,xKs-Istio,Istio/istio-deploy.yaml,autoscaling/v2beta1,False,127053
AleCigolini,video-processing-consumer-service,kubernetes/Deployment.yaml,autoscaling/v2,False,4416
Piwriw,k8s_example_tools,learn/hpa/hpa-cpu.yaml,autoscaling/v2,False,387
shashikant-kumar-yai,kubernetes-assignment,blue-deployment/hpa-blue.yaml,autoscaling/v2,False,359
mrmsoc09,ALPHA-OMEGA-Project-Sentinel,deployment/kubernetes_deployment.yaml,autoscaling/v2,False,1396
danehans,fedv2-manifests,clusterregistry/src/istio.yaml,autoscaling/v2beta1,False,127053
danehans,fedv2-manifests,clusterregistry/src/istio.yaml,autoscaling/v2beta1,False,127053
danehans,fedv2-manifests,clusterregistry/src/istio.yaml,autoscaling/v2beta1,False,127053
danehans,fedv2-manifests,clusterregistry/src/istio.yaml,autoscaling/v2beta1,False,127053
danehans,fedv2-manifests,clusterregistry/src/istio.yaml,autoscaling/v2beta1,False,127053
Arsenet7,revive-new,Kubernetes/assets.yaml,autoscaling/v2,False,1336
hirankota9,myreposit1,ed_labs/kube/controllers/hpa/hpa.yml,autoscaling/v1,False,952
ashaik65,jenkins-helm-deploy,helm/petclinic/templates/petclinic-mem-hpa.yaml,autoscaling/v2,True,364
picel,cicd_test,backend/service-a/k8s/hpa.yaml,autoscaling/v2,False,364
steblynskyi,infrastructure,environments/prod/kubernetes/services/pms/inventory-availability-api.yaml,autoscaling/v2beta2,False,2182
davidkosun,ksd-01,k8s-deployment-proweb-eh-cms-sit.yaml,autoscaling/v2,False,5720
vishalchandra7,travelbooking-ms,kubernetes/dev/08-hpa.yaml,autoscaling/v1,False,372
Shatzii,PharaohControl-1,k8s/scaling.yml,autoscaling/v2,False,3168
ayanmali,themus-ops,manifests/autoscaling/java-hpa.yaml,autoscaling/v2,False,350
PolavarapuUmesh,dockerfiles,jenkins-Dockerfile/jenkins-hpa-v1.yml,autoscaling/v1,False,247
thaodp2,HRMS__api,k8s/main.yml,autoscaling/v1,False,2477
iwiick-insighture,iwiick-gitops,kustomize/overlay/staging/sameerademotestapp-2025-07/hpa-v1-0-0-patch.yaml,autoscaling/v2,False,554
NecroFeelyah,FESI-crew_AIAD,k8s/ui-hpa.yaml,autoscaling/v2,False,466
Mukeshmehta2041,crm-micro,k8s/hpa/tenant-service-hpa.yaml,autoscaling/v2,False,532
jorgealmansa,TFM-Jorge,FINAL/Cluster TFS/controller/manifests/qos_profileservice.yaml,autoscaling/v2,False,2595
rh-fran6,htcdemo,clusterbootstrap/infra/cluster-autoscaler/templates/clusterautoscaler.yaml,autoscaling/v2,True,984
olingo99,EcamazonStock,KubeManifests/scaling/autoscalingCPU.yaml,autoscaling/v2,False,398
JuhanMigun,develop,back-hpa.yaml,autoscaling/v2,False,368
thc1006,O-RAN-Intent-MANO-for-Network-Slicing,observability/dashboard/kubernetes/deployment.yaml,autoscaling/v2,False,5204
goldiusleonard,Portfolio,ud_project/radar-frontend/k8s-hpa.yaml,autoscaling/v2,False,1480
vera-byte,vgo-micro-service,k8s/vgo-iam.yaml,autoscaling/v2,False,5670
Balizero1987,nuzantara,infrastructure/k8s-deployment.yaml,autoscaling/v2,False,15287
Balizero1987,nuzantara,infrastructure/k8s-deployment.yaml,autoscaling/v2,False,15287
Azure,aks-app-routing-operator,pkg/manifests/fixtures/nginx/v1.13.1/full-with-ssl-passthrough.yaml,autoscaling/v1,False,10977
mariotraub,cloud_uek,block-7/1/qotd-python/k8s/hpa.yml,autoscaling/v2,False,365
jasonwc,noobernetes.io,applications/sinatra/manifests/horizontal-pod-autoscaler.yaml,autoscaling/v1,False,255
felipepxavier,order-manager-api,api-rest/k8s/api-hpa.yml,autoscaling/v1,False,249
nihalcomviva,E-Commerce-Application-Deployment-and-Debugging,backend/backend-hpa.yaml,autoscaling/v2beta2,False,479
tencentmusic,cube-studio,install/kubernetes/istio/istio-gateway.yaml,autoscaling/v2,False,4192
issessions,ISSessionsCTF2022,07-PWN/0x07-UID-H/k8s/hpa.yml,autoscaling/v2beta2,False,469
arafkarsh,k8s-quickstart,colima/Yamls/app/fusion-12-water-product-hpa-green.yaml,autoscaling/v2,False,1001
hakambing,GuardianCare,GuardianCare_BackEnd/services/k8s/kubernetes/05-hpa/check-in-service-hpa.yaml,autoscaling/v2,False,787
bonavadeur,ikukantai-base,hello/kourier.yaml,autoscaling/v2,False,20479
codedynamitegroup,backend-programming-learning-system-infra,temp/production/kubernetes/5_application-deployment.yml,autoscaling/v2,False,14258
codedynamitegroup,backend-programming-learning-system-infra,temp/production/kubernetes/5_application-deployment.yml,autoscaling/v2,False,14258
codedynamitegroup,backend-programming-learning-system-infra,temp/production/kubernetes/5_application-deployment.yml,autoscaling/v2,False,14258
codedynamitegroup,backend-programming-learning-system-infra,temp/production/kubernetes/5_application-deployment.yml,autoscaling/v2,False,14258
dbca-wa,it-assets,kustomize/overlays/uat/deployment_hpa_patch.yaml,autoscaling/v2,False,157
azmodan991,codeby-devops,lesson23/wordpress-hpa.yaml,autoscaling/v2,False,706
MinhAnh553,melody-meet-MCS,services/k8s/autoscaling.yaml,autoscaling/v2,False,2587
MinhAnh553,melody-meet-MCS,services/k8s/autoscaling.yaml,autoscaling/v2,False,2587
MinhAnh553,melody-meet-MCS,services/k8s/autoscaling.yaml,autoscaling/v2,False,2587
MinhAnh553,melody-meet-MCS,services/k8s/autoscaling.yaml,autoscaling/v2,False,2587
MinhAnh553,melody-meet-MCS,services/k8s/autoscaling.yaml,autoscaling/v2,False,2587
MinhAnh553,melody-meet-MCS,services/k8s/autoscaling.yaml,autoscaling/v2,False,2587
MinhAnh553,melody-meet-MCS,services/k8s/autoscaling.yaml,autoscaling/v2,False,2587
IntelKamlesh,KedaDemo-Consumer1,openshift/custom-metrics-autoscaler.yaml,autoscaling/v2,False,3450
lbaowei,CFDSA-Precourse,day02/BEAR/dov-deploy.yaml,autoscaling/v2,False,2523
PacktPublishing,Practical-Microservices-with-Dapr-and-.NET,chapter10/Deploy/sample.microservice.reservation.yaml,autoscaling/v1,False,1711
schoolbell-e,sbe-worker-face,k8s/worker-face-hpa.yaml,autoscaling/v2beta1,False,572
kpp16,distributed-job-runner,job_service/job-service-hpa.yml,autoscaling/v2,False,348
mcsarathkumar,rke2-k8s,applications/flask-redis/5_hpa.yaml,autoscaling/v2,False,343
MamangRust,monolith-payment-gateway-grpc,deployments/kubernetes/merchant-hpa.yaml,autoscaling/v2,False,383
fminna,LLM-Helm-Fix,templates/careers_template.yaml,autoscaling/v2beta1,True,6741
Nagamani229,k8-databases,web/manifest.yaml,autoscaling/v2,False,4537
ettomarett,hamlaoui-devops,backend/k8s/product-service.yaml,autoscaling/v2,False,1919
KarthikKN123,DevOps-Intern-Assignment,hpa.yml,autoscaling/v2beta2,False,349
dltkdgus482,Stock-Of-Galaxy,backend/k8s/news-service-hpa.yaml,autoscaling/v2,False,444
HSLdevcom,digitransit-kubernetes-deploy,roles/aks-apply/files/prod/hsl-map-server-hpa-prod.yml,autoscaling/v2,False,659
5sControl,5s-webserver,manifests/autoscalers/machine-model-autoscaler.yaml,autoscaling/v2,False,353
Chuc-Thien-DevOps-Final-Project,go-coffeshop,manifest/product/product-hpa.yaml,autoscaling/v2,False,369
Alsairy,Waaed,k8s/base/autoscaling-and-policies.yaml,autoscaling/v2,False,5844
Alsairy,Waaed,k8s/base/autoscaling-and-policies.yaml,autoscaling/v2,False,5844
Alsairy,Waaed,k8s/base/autoscaling-and-policies.yaml,autoscaling/v2,False,5844
Alsairy,Waaed,k8s/base/autoscaling-and-policies.yaml,autoscaling/v2,False,5844
Alsairy,Waaed,k8s/base/autoscaling-and-policies.yaml,autoscaling/v2,False,5844
Alsairy,Waaed,k8s/base/autoscaling-and-policies.yaml,autoscaling/v2,False,5844
Alsairy,Waaed,k8s/base/autoscaling-and-policies.yaml,autoscaling/v2,False,5844
karthickselvamdbt,Guacamole,guacamole/performance-optimization.yaml,autoscaling/v2,False,7771
karthickselvamdbt,Guacamole,guacamole/performance-optimization.yaml,autoscaling/v2,False,7771
HabsB,Green-Autoscaling,HpaVersion/Scalers/autoscaling-complete.yaml,autoscaling/v1,False,2240
HabsB,Green-Autoscaling,HpaVersion/Scalers/autoscaling-complete.yaml,autoscaling/v1,False,2240
HabsB,Green-Autoscaling,HpaVersion/Scalers/autoscaling-complete.yaml,autoscaling/v1,False,2240
HabsB,Green-Autoscaling,HpaVersion/Scalers/autoscaling-complete.yaml,autoscaling/v1,False,2240
HabsB,Green-Autoscaling,HpaVersion/Scalers/autoscaling-complete.yaml,autoscaling/v1,False,2240
HabsB,Green-Autoscaling,HpaVersion/Scalers/autoscaling-complete.yaml,autoscaling/v1,False,2240
HabsB,Green-Autoscaling,HpaVersion/Scalers/autoscaling-complete.yaml,autoscaling/v1,False,2240
HabsB,Green-Autoscaling,HpaVersion/Scalers/autoscaling-complete.yaml,autoscaling/v1,False,2240
madhav0407,TicketResolver_Kube,roles/kubernetes/files/backend-hpa.yaml,autoscaling/v2,False,406
heemmanshuu,Audit_LLM_SecConFig,fetch_artifacthub/assets/graviteeio_apim3.yaml,autoscaling/v2,False,33517
heemmanshuu,Audit_LLM_SecConFig,fetch_artifacthub/assets/graviteeio_apim3.yaml,autoscaling/v2,False,33517
heemmanshuu,Audit_LLM_SecConFig,fetch_artifacthub/assets/graviteeio_apim3.yaml,autoscaling/v2,False,33517
heemmanshuu,Audit_LLM_SecConFig,fetch_artifacthub/assets/graviteeio_apim3.yaml,autoscaling/v2,False,33517
alexmirandas,docker-course,examples/k8s-example-app/deployment.yaml,autoscaling/v2,False,1319
TungNguyenNTT,mcp-platform,projects/enterprise_data_models_project/k8s/deployment.yaml,autoscaling/v2,False,2178
gunsookim,reca3_final_mani,tomcat-hpa.yaml,autoscaling/v1,False,516
VindexAdmin,VindexV3,k8s/production.yaml,autoscaling/v2,False,11001
quay,quay-operator,e2e/hpa/02-bump-hpas.yaml,autoscaling/v1,False,349
quay,quay-operator,e2e/hpa/02-bump-hpas.yaml,autoscaling/v1,False,349
quay,quay-operator,e2e/hpa/02-bump-hpas.yaml,autoscaling/v1,False,349
fernando-romulo-silva,image-converter-service,src/main/k8s/base/horizontalPodAutoscaler.yaml,autoscaling/v2beta2,False,579
pingidentity,ping-cloud-base,code-gen/templates/cde/base/ping-cloud/pingaccess-was/engine/remove-from-secondary-patch.yaml,autoscaling/v1,True,202
Bokoness,devops-experts-project,k8s/hpa.yml,autoscaling/v2,False,649
SaifRehman,ICP-Airways,icp-backend/odm-microservice/odm-microservice-HPA.yaml,autoscaling/v2beta1,False,590
aaraispvtltd,mosquitto_kubernetes,kubernetes/mosquitto-hpa.yaml,autoscaling/v2beta2,False,347
technoavengers,Kubernetes_Fundamentals,k8s_operations/hpa/autoscale.yaml,autoscaling/v1,False,269
siddhant792,SIT753-7.3HD,k8s/base/backend-hpa.yaml,autoscaling/v2,False,828
vickylimen1,projectk3s,k3s/deployment.yaml,autoscaling/v2,False,897
KeepCodingCloudDevops6,contenedores-juanantonio,contenedores-JuanAntonio/kubernetes/autoscaling.yaml,autoscaling/v1,False,250
Saptarshi767,Flowbit_orchestrator,k8s/manifests/monitoring-service.yaml,autoscaling/v2,False,2553
EchoCog,deep-tree-echo-rkwv,infrastructure/kubernetes/base/cognitive-service.yaml,autoscaling/v2,False,3646
PatrickKutch,testapp,myautoscaler.yaml,autoscaling/v1,False,299
sciencemanepsilon,Blockchain_DeFi_Gaming,RegLogin/LOGIN/prodHPA.yaml,autoscaling/v1,False,264
FIAP-SOAT-G19,mvp-hackaton,k8s/api-deployment.yaml,autoscaling/v2,False,2211
danieleschmidt,agentic-startup-studio-boilerplate,deployment/global_generation_7_infrastructure.yaml,autoscaling/v2,False,18177
danieleschmidt,agentic-startup-studio-boilerplate,deployment/global_generation_7_infrastructure.yaml,autoscaling/v2,False,18177
eipp,smm-architect,infrastructure/kubernetes/helm/smm-architect/rendered.yaml,autoscaling/v2,False,66828
eipp,smm-architect,infrastructure/kubernetes/helm/smm-architect/rendered.yaml,autoscaling/v2,False,66828
eipp,smm-architect,infrastructure/kubernetes/helm/smm-architect/rendered.yaml,autoscaling/v2,False,66828
eipp,smm-architect,infrastructure/kubernetes/helm/smm-architect/rendered.yaml,autoscaling/v2,False,66828
eipp,smm-architect,infrastructure/kubernetes/helm/smm-architect/rendered.yaml,autoscaling/v2,False,66828
eipp,smm-architect,infrastructure/kubernetes/helm/smm-architect/rendered.yaml,autoscaling/v2,False,66828
niielsss,s6project,k3s/autoscaling/hpa-identityservice.yaml,autoscaling/v2,False,574
Billuboy,full-stack-helm-app,k8s/hpa/backend.yaml,autoscaling/v1,False,305
lordenns-javi,https-github.com-pablokbs-peladonerd,kubernetes/25/08-hello-hpa-external.yaml,autoscaling/v2beta2,False,407
codenlighten,bitcoin-sv-optimized-node,deploy/digitalocean.yml,autoscaling/v2,False,4945
Team-SSOK,ssok-deploy,helm/dry-run/ssok-account-service-template.yaml,autoscaling/v2,False,15081
SKukreja,Heavenhold-AI,k8s/hpa-celery-worker.yaml,autoscaling/v1,False,278
oracle-devrel,oci-wearable-health-app,tcp-server/manifest/deployment.yaml,autoscaling/v2,False,3560
greeeg,cloud-architecture-fundamentals,tracks/kubernetes-cluster/hpa.yml,autoscaling/v2beta2,False,348
OlgaZykova,codeby-devops,lesson22/hpa.yml,autoscaling/v2,False,373
Nazmul-9260,django-project-ecommerce,devxhub-gitops/python-app/django-hpa.yaml,autoscaling/v2,False,655
sportshead,powergrid,examples/bun/bun.yaml,autoscaling/v2,False,2754
maciekb2,task-manager,k8s/server-deployment.yaml,autoscaling/v2,False,1173
nitinsomani,nodeapp,upg-loadme-hpa.yaml,autoscaling/v1,False,293
sincerejisoo,wordpress_k8s,kubernetes/wp-autoscaling.yml,autoscaling/v2,False,364
batat222,FFk8s,prod/frontend/HPA.yaml,autoscaling/v2,False,907
genixpro,scopeberry,deployment/api/api_autoscaler.yaml,autoscaling/v1,False,401
Nader-Benhassen,EIOS-Platform,apps/go-services/k8s/phase3/backup-service-deployment.yaml,autoscaling/v2,False,5624
Vicky-cmd,Springboot-V1,deployments/deployment.yaml,autoscaling/v1,False,1588
gabrielmfh,StandFCOOL,k8s/gateway/gateway-hpa.yaml,autoscaling/v2,False,485
rackerlabs,genestack,base-kustomize/magnum/base/hpa-magnum-api.yaml,autoscaling/v2,False,515
md82680,Boston-RE-Sale-Probability-Model,.history/k8s/deployment_20250416104010.yaml,autoscaling/v2,False,1319
flux-framework,flux-operator,examples/elasticity/horizontal-autoscaler/v2-cpu/hpa-cpu.yaml,autoscaling/v2,False,427
prameela-namala,k8-expense,backend/manifest.yaml,autoscaling/v1,False,1492
nizdra857,hft,k8s/fe-app/hpa.yml,autoscaling/v2,False,348
pear651530,Meal-Provider,k8s/hpa/order-service-hpa.yaml,autoscaling/v2,False,1151
srinandan,sample-apps,kubernetes-manifests/inventory.yaml,autoscaling/v2,False,2340
pasupuletinarasimha999,Narasimha_Final_2,Kubernetes/Code/Manifests/hpa2.yml,autoscaling/v1,False,296
MiguelVeiro,Kubernetes-cluster,nginx/nginx-hpa.yml,autoscaling/v1,False,237
narahari517,expense-k8,backend/manifest.yaml,autoscaling/v1,False,1845
ministryofjustice,hmpps-delius-alfresco,kustomize/stage/hpa-tika.yaml,autoscaling/v2,False,1121
QAGIw3,PlatformQ,iac/kubernetes/charts/compliance-service/deployment.yaml,autoscaling/v2,True,8680
issessions,ISSessionsCTF2022,01-PROGRAMMING/0x04-MonkeyGame2-H/k8s/hpa.yml,autoscaling/v2beta2,False,496
gchahal1982,G3DAI,ai-platforms/annotateai/deployment/kubernetes/ai-model-service.yaml,autoscaling/v2,False,10149
Damatnic,astral-turf-fifa,k8s/atlas-deployment.yaml,autoscaling/v2,False,11914
daghondi,Ubuntu-Health---DeSci-Builders-Hackathon-Project,deployment/kubernetes/deployments/frontend-deployment.yaml,autoscaling/v2,False,5881
chuangxinyuan,manifests,common/istio/base/istio.yaml,autoscaling/v2beta1,True,226395
chuangxinyuan,manifests,common/istio/base/istio.yaml,autoscaling/v2beta1,True,226395
kyegomez,Athena-Create,kubernetes/athena-create-scale.yaml,autoscaling/v2beta2,False,368
kevinheijboer,quacker-public,quacker-auth-service/k8s/production/quacker-auth-service-deployment.yml,autoscaling/v1,False,979
BachErik,infra-v2,apps/base/homepage/autoscale.yaml,autoscaling/v2,False,497
andrewferguson,corekube-worker,simple.yaml,autoscaling/v1,False,1279
Mariamatambedou,kubernetes,k8s/autoscale-backend.yaml,autoscaling/v2,False,413
PacktPublishing,Mastering-Kubernetes-Third-Edition,Chapter8/hue-reminders-hpa.yaml,autoscaling/v1,False,254
Alivers,multidim-pod-autoscaler,examples/cpu-bound/deploy/deploy-with-hpa.yaml,autoscaling/v2beta2,False,1315
abelovn,github_epam_diploma_task,k8s/app-hpa-prod.yml,autoscaling/v2beta2,False,369
MonikaWalanj,cicd-test,helm/petclinic/templates/petclinic-mem-hpa.yaml,autoscaling/v2,True,364
msfidelis,kubernetes-kind-setup,service-mesh/istio/whois-istio.yml,autoscaling/v2beta2,False,1876
8SOAT-G4-Tech-Challenge,tech-challenge-order,deploy/kubernetes/api/api-hpa.yaml,autoscaling/v2,False,423
Divyachitluri76,Jenkins,helm/petclinic/templates/petclinic-mem-hpa.yaml,autoscaling/v2,True,364
thePegasusai,lidartald,src/backend/k8s/social-engine.yaml,autoscaling/v2,False,3705
codereversing,multicompilersystem,Deployments/py/deployment.yaml,autoscaling/v2beta2,True,1328
NecroFeelyah,aiad-fesi-crew,k8s/ui-hpa.yaml,autoscaling/v2,False,466
