Owner,Project,File Path,apiVersion,Is Helm Template,raw_length
365614269,CNCF-Graduated,modules/kubernetes/content/en/examples/controllers/hpa-rs.yaml,autoscaling/v1,False,251
siddh2303,DevOps-Training,Day-9 Task/web-app-main/hpa.yaml,autoscaling/v2,False,340
ghost-brigade,harmony,kubernetes/service-file.yml,autoscaling/v2,False,1372
ashwanth01-pixel,awsdeployer-completed-microservices,HISTORY-SERVICE-MICROSERVICE/backend/k8s/hpa/history-service-hpa.yaml,autoscaling/v2,False,375
ashwanth01-pixel,awsdeployer-microservices,HISTORY-SERVICE-MICROSERVICE/backend/k8s/hpa/history-service-hpa.yaml,autoscaling/v2,False,375
tis-system,charts,charts/istio/1.17.6/istio-control/istio-discovery/files/gen-istio.yaml,autoscaling/v2,True,112064
rytswd,get-istio-multicluster,clusters/bison/istio/installation/generated-manifests/1.8.5/before-retiring/istio-control-plane-install.yaml,autoscaling/v2beta1,True,222778
rytswd,get-istio-multicluster,clusters/bison/istio/installation/generated-manifests/1.8.5/full-installation/istio-control-plane-install.yaml,autoscaling/v2beta1,True,222778
manishcueverz,kube-deploy,kube-backend-service/templates/hpa.yaml,autoscaling/v1,True,247
thutahw,Kubernetes,kubernetes/5-hpa.yml,autoscaling/v2beta2,False,388
jittagornp,kubernetes-demo,App-HorizontalPodAutoscaler.yml,autoscaling/v2beta1,False,340
ibra13-13,helm-2025,class9/hpa.yaml,autoscaling/v2,False,599
iwiick-insighture,test-service-2-gitops,kustomize/overlay/dev/msg/hpa-v1-0-0-patch.yaml,autoscaling/v2,False,485
zebpalmer,random-devops-example,kube/app-b-autoscale.yaml,autoscaling/v1,False,258
shubhamwadhwa711,Ailyze_kubernetes_setup,deployments/ailyze_excel_celery.yaml,autoscaling/v2,False,1979
pmh-only,cocktail-bar,_cocktails/241217_globalarch_bp/manifest/us/account.yml,autoscaling/v2,False,2437
fatkulllin,K8s_Manifest,Deployments/deployment-2-replicas.yaml,autoscaling/v2beta1,False,1327
ollyfad,udacity_project_3,deployment/backend-user-deployment.yaml,autoscaling/v1,False,2535
JoiltonSantos,NumberSearchApp-Infra,number-search-app-hpa.yaml,autoscaling/v2,False,386
manimaul,njord,k8s_deploy/chart_server.yaml,autoscaling/v1,False,5074
A3nktr0,orchestrator,manifests/api-gateway.yaml,autoscaling/v2,False,1097
pmh-only,cocktail-bar,_cocktails/250207_24nation_try2/manifest/product.yml,autoscaling/v2,False,2815
wtp43,gearhawk-lab,k8s/apps/gearhawk-website/gearhawk-hono/hpa.yaml,autoscaling/v2,False,345
Allenrovas,SO1_VAC_DIC_2024,EjemplProyect2/cluster/deploy1/hpa.yml,autoscaling/v1,False,277
steblynskyi,infrastructure,environments/qa/kubernetes/services/pms/unit-owners-api.yaml,autoscaling/v2,False,3988
scotthops,assignment,hpa.yaml,autoscaling/v2,False,362
sophie-in-the-cloud,airline-app,k8s-examples/advanced/hpa.yaml,autoscaling/v2,False,747
Arnobrizwan,AI-Hud-Challenge,storage-service/k8s/deployment.yaml,autoscaling/v2,False,3404
epodegrid,kubegenie-dataset,N/nodejs-opentelemetry-zxGlMp/nodejs-opentelemetry.yaml,autoscaling/v2beta1,False,4867
b44rawat,infra-demo,kubernetes/manifests/hpa.yaml,autoscaling/v2,False,361
NT505-P21-KLTN-ThienLM-PhuongQTH,kubernetes-hub,manifests/base/CI-build-failure-prediction-models/hpa.yml,autoscaling/v2,False,522
SiddharthChauhan303,SPE-Project-kub-hpa,deployment/model-hpa.yml,autoscaling/v2,False,353
SaludTechAlpes,saludtechalpes-data-intake-service,kubernetes/local/k8s-hpa.yaml,autoscaling/v2,False,413
allenwu-zhiwei,config-server,k8s/hpa.yaml,autoscaling/v1,False,267
sayakpaul,deploy-hf-tf-vision-models,hf_vision_model_onnx_gke/.kube/hpa.yaml,autoscaling/v1,False,247
jrhuerta,celery-k8s-suffle-shard-with-autoscaling,k8s/manifest.yaml,autoscaling/v2beta2,False,5012
anthonysnk,Kubernetes-docker-AWS,Kubernetes/horizontal pod autoscaler/hpa.yaml,autoscaling/v2beta2,False,373
MasayaAoyama,kubernetes-seminar,manifests/sample-hpa.yaml,autoscaling/v2beta1,False,339
zerok-ai,concurrency-demo,setup/application/status-quo-hpa-gke/hpa.yaml,autoscaling/v1,False,264
ObviousSloth,InstantaneousGram-BackEnd,MiniKube/Scallers/likesandcomments-scaler.yaml,autoscaling/v2,False,424
virtualmo,rp2-epif,TESTING_DATA/yaml_configurable/epi-bf-hpa.yaml,autoscaling/v2beta2,False,404
cnych,kubernetes-learning,hpademo/hpa-demo.yaml,autoscaling/v1,False,748
lbaf23,ptm-leaderboard,yaml/api-hpa.yml,autoscaling/v2beta1,False,400
balyakin,architecture-sprint-6,Exc2/hpa.yaml,autoscaling/v2,False,353
JailtonJunior94,api-person,.k8s/hpas/api-hpa.yaml,autoscaling/v1,False,306
shoeb5401,flask-mysql,k8s/app/flask-hpa.yml,autoscaling/v2,False,530
ubcctf,maplectf-2022-infra-public,kubernetes/challenges/jwt.yaml,autoscaling/v2,False,2296
nextopsvideos,T24,Kubernetes/08_hpa/hpa.yaml,autoscaling/v2,False,358
intelliqittrainings,Kubernetes_7_30pm,def_files/autoscalling.yml,autoscaling/v1,False,272
steblynskyi,infrastructure,environments/dev/kubernetes/services/ops/delete-clients-inncenter-web.yaml,autoscaling/v2beta2,False,2975
heemmanshuu,Audit_LLM_SecConFig,fetch_artifacthub/assets/cetic_swaggerui.yaml,autoscaling/v2beta2,False,2095
mhaddon,example-kubernetes-setup,git-repositories/gitops-myenvironment-myapp/base/hpa.yaml,autoscaling/v2beta2,False,494
Octops,agones-discover-openmatch,deploy/openmatch/01-open-match-core.yml,autoscaling/v1,False,48698
Octops,agones-discover-openmatch,deploy/openmatch/01-open-match-core.yml,autoscaling/v1,False,48698
Octops,agones-discover-openmatch,deploy/openmatch/01-open-match-core.yml,autoscaling/v1,False,48698
google,googlesre,imageserver/kubernetes/download-frontend.yaml,autoscaling/v2,False,1856
nayeem-bd,Todo-App,deployment/deploy.yaml,autoscaling/v2,False,4051
kuoss,kubeyaml,yamls/knative/horizontalpodautoscaler_istio-pilot.yaml,autoscaling/v2beta1,False,427
leonardodasilvamelo,projetomodelo,projeto-base/K8S/deployment.yaml,autoscaling/v1,False,2423
ese6-dwetter,profile-microservice,kube/autoscaler.yaml,autoscaling/v1,False,288
Togglia,withus,PRD/WAS/was-login.yaml,autoscaling/v1,False,1481
CS3219-AY2324S1,ay2324s1-course-assessment-g28,.deployment/local-k8s/k8s-templates/peerprep-collab.yaml,autoscaling/v2,True,2119
ksga-11th-generation-advance-course,spring_microservcie_fin_track_infra,email-kb-service/02-hpa.yaml,autoscaling/v1,False,307
codai-ecosystem,codai-project,infrastructure/manifests/x/hpa.yaml,autoscaling/v2,False,973
Jak-40,assigment-2-iac-and-cicd,app/k8s/scaling.yaml,autoscaling/v2,False,1208
yashpimple,keptn-demo,hpa.yaml,autoscaling/v2,False,531
mohammadsyed397,K8-databases,payment/manifest.yaml,autoscaling/v2,False,2149
OsamaM0,BiometricFlow-ZK,k8s/ingress.yaml,autoscaling/v2,False,7243
OsamaM0,BiometricFlow-ZK,k8s/ingress.yaml,autoscaling/v2,False,7243
OsamaM0,BiometricFlow-ZK,k8s/ingress.yaml,autoscaling/v2,False,7243
KaduSantanaDev,Transactify,k8s/worker-hpa.yaml,autoscaling/v1,False,244
HariSekhon,Kubernetes-configs,github-actions/base/github-actions-runner-hpa.yaml,autoscaling/v1,False,1060
fouquetm,4mi-k8s,kubernetes/api/overlays/mfo/hpa.yaml,autoscaling/v1,False,234
shun198,kubernetes-practice,sample-webapp-php/manifests/hpa.yaml,autoscaling/v2,False,427
karosuwindam,docker-k8s-sample,nginx/k8s/nginx-auto.yml,autoscaling/v2beta2,False,468
steblynskyi,infrastructure,environments/dev/kubernetes/services/pms/inventory-sync-api.yaml,autoscaling/v2,False,4601
mpniewskii,Chmurowe_Projekt,kubernetes/frontend-hpa.yaml,autoscaling/v2,False,514
yoanyombapro1234,FeelGuuds,src/services/shopper_service/kustomize/hpa.yaml,autoscaling/v2beta2,False,419
FarahMHAMDI,SAS-VIYA,sas-viya/sas-bases/base/components/sas-concept-execution-provider/resources.yaml,autoscaling/v2beta2,False,6221
Kushal7551,Portfolio-Management,kub-hpa-main/deployment/model-hpa.yml,autoscaling/v2,False,353
SaludTechAlpes,saludtechalpes-data-intake-service,kubernetes/staging/k8s-hpa.yaml,autoscaling/v2,False,413
chikuwait,kubernetes-complete-book,Chapter9/sample-hpa.yaml,autoscaling/v2beta1,False,339
YJ-king,SKYLINE-project-infra-terraform,skyline_system_demo/k8s-examples/advanced/hpa.yaml,autoscaling/v2,False,747
Chandu8090,T24-AzureDevops,Kubernetes/08_hpa/hpa.yaml,autoscaling/v2,False,358
ahouab,SRE,imageserver/kubernetes/download-frontend.yaml,autoscaling/v2,False,1856
rakshitgondwal,keptn-contributor-meet-demo,hpa.yaml,autoscaling/v2,False,531
rakshitgondwal,gitopscon-eu-2023,observability/hpa.yaml,autoscaling/v2,False,531
frevar1975,Clases,UGRM/Docker-feb-2025/coleccionDockerfiles/bash-tools/templates/ansible-templates/bash-tools/kubernetes-configs/github-actions/base/github-actions-runner-hpa.yaml,autoscaling/v1,True,1060
frevar1975,Clases,UGRM/Docker-feb-2025/coleccionDockerfiles/bash-tools/kubernetes-configs/github-actions/base/github-actions-runner-hpa.yaml,autoscaling/v1,False,1060
frevar1975,Clases,UGRM/Docker-feb-2025/coleccionDockerfiles/bash-tools/templates/kubernetes-templates/github-actions/base/github-actions-runner-hpa.yaml,autoscaling/v1,True,1060
yoanyombapro1234,FeelGuuds,src/services/authentication_handler_service/kustomize/hpa.yaml,autoscaling/v2beta2,False,419
yoanyombapro1234,FeelGuuds,src/services/reviews_service/kustomize/hpa.yaml,autoscaling/v2beta2,False,419
yoanyombapro1234,FeelGuuds,src/services/shipping_service/kustomize/hpa.yaml,autoscaling/v2beta2,False,419
yoanyombapro1234,FeelGuuds,src/services/merchant_service/kustomize/hpa.yaml,autoscaling/v2beta2,False,419
Glf2004,CloudComputing,k8s/hpa/email-hpa.yaml,autoscaling/v1,False,237
frevar1975,Clases,UGRM/Docker-feb-2025/coleccionDockerfiles/bash-tools/templates/ansible-templates/bash-tools/templates/kubernetes-templates/github-actions/base/github-actions-runner-hpa.yaml,autoscaling/v1,True,1060
pgadea,aksworkshopdemo,rating-hpa.yaml,autoscaling/v2beta2,False,348
pos-tech-soat08-03,challenge5-Jackapp-status,manifesto_kubernetes/jackapp-status-hpa.yaml,autoscaling/v2,False,364
tbernacchi,fibonacci,k8s/fibonacci.yaml,autoscaling/v2,False,1612
ivee-tech,az-scripts,Templates/AKS/misc/php-apache.hpa.mem.yml,autoscaling/v1,False,255
nuncosta92,INSIS_22_23_ACME,Microservices/Reviews/kubernets.yaml,autoscaling/v2,False,1173
emiliancristea,bunker-miner,infra/kubernetes/04-pool-api-deployment.yaml,autoscaling/v2,False,6724
lootlog,monorepo,infra/k8s/prod/api/hpa.yml,autoscaling/v2,False,343
GlorifiedTypist,flux-demo,charts/flagger/podinfo.yaml,autoscaling/v2beta1,True,2368
rajmanda,kalyanam,kalyanam-deployment.yaml,autoscaling/v2,False,1489
npatta01,citibike_ableto,k8s/prod/autoscaler.yaml,autoscaling/v1,False,236
ant-media,Scripts,kubernetes/ams-k8s-hpa-origin.yaml,autoscaling/v1,False,274
darkliyznyanlin910,is214-esm,k8s/default/odoo-hpa.yaml,autoscaling/v2,False,770
chanwit,spike-bucket-tilt,dev-bucket/microservice/app-hpa.yaml,autoscaling/v2beta2,False,502
laurawarren88,harness-practice,delegate/harness-delegate.yaml,autoscaling/v2,False,6008
Gaikwad556,project-CI-CD,kubernetes/app_scaler.yaml,autoscaling/v2,False,336
unknown1991,mindbox_k8s_test_task,deployment.yaml,autoscaling/v2,False,2852
korobprog,SuperMock,kubernetes/overlays/prod/hpa-patch.yaml,autoscaling/v2,False,721
nssena,tech-challenge-fiap,webapp-hpa.yaml,autoscaling/v1,False,255
torimono,sockshop-groupe,yaml/user_db_hpa.yaml,autoscaling/v2,False,344
iamsamitdev,KubernateDemoBCEL,hpa-v2.yaml,autoscaling/v2,False,855
widdix123,eks-microservice-demo,flagger/flagger-app.yaml,autoscaling/v2beta2,False,2246
MukeshTatrari,core_framework,cart/tcp_cart_service/devops/env/hpa/prod-stg.yaml,autoscaling/v1,False,250
rey265,Ticketing-Java,Ticketing-Java-main/6. WEB/root-page/root-nginx.yaml,autoscaling/v1,False,2128
