Owner,Project,File Path,apiVersion,Is Helm Template,raw_length
surendra-dire,GitOps-Helm-Argocd,hpa/hpa.yml,autoscaling/v2,False,712
jamallasomasekhar,Multi-Container-Application-Deployment-with-Docker-Compose-and-Kubernetes,kubernete-yml/backend-hpa.yml,autoscaling/v2,False,335
coelho566,service-deliverynow-fiap,k8s/app-hpa.yml,autoscaling/v2,False,369
DainXOR,banco2025,k8s/banco-hpa.yaml,autoscaling/v2,False,378
jconover,aws-cloudformation-project,kubernetes/deployment.yaml,autoscaling/v2,False,4099
harrybrwn,hrry.me,config/k8s/app/lnsmol/hpa.yml,autoscaling/v2,False,428
samuel-1-avson,ai-merchant-assistant,k8s/hpa.yml,autoscaling/v2,False,1138
viniciussantos45,fast-food-tech-challenge,K8S/db/hpa.yml,autoscaling/v2,False,364
e-adzg,weather-service,k8s/deployment.yaml,autoscaling/v1,False,8889
princegarg001,Nexusops,multi-cloud-gitops-platform/kubernetes/apps/backend/hpa.yaml,autoscaling/v2,False,1587
thuanthentran,gitops-for-microservices-demo,shippingservice/hpa.yaml,autoscaling/v2,False,890
gridgentoo,kubernetes-scenario,kubernetes/deployments/assets/resources/hpa-vue.yaml,autoscaling/v1,False,225
Prajwalgopi,WordPress,hpa.yaml,autoscaling/v2,False,592
aboullaite,rag-java-k8s,deploy/hpa-retriever.yaml,autoscaling/v2,False,373
Alastair-Pandelus,azure-cloud,manifests/petstorepetservice-deployment-everything-enabled.yml,autoscaling/v1,False,1361
gridgentoo,kubernetes-scenario,kubernetes/Deployment-1/assets/resources/hpa-vue.yaml,autoscaling/v1,False,225
pritom169,knowledge-probe,k8s/quiz-service/hpa.yaml,autoscaling/v2,False,1261
rdmanju,kubernetes,kubernetes-hpa/hpa.yml,autoscaling/v1,False,292
01-edu,orchestrator,manifests/inventory-app.yaml,autoscaling/v1,False,1800
akshay-greenlang,Code-V1_GreenLang,deployment/kubernetes/alerting-service/hpa.yaml,autoscaling/v2,False,2625
steblynskyi,infrastructure,environments/prod/kubernetes/services/pms/accounts-ui.yaml,autoscaling/v2,False,2082
AnupDudhe,deleteafterpractice,kubernetes/horizontalpodautoscaling/hpa.yaml,autoscaling/v2,False,1073
esomore,kubeprod,manifests/aws/nginx-ingress-hpa.yaml,autoscaling/v1,False,348
anupyadav27,threat-engine,deployment/kubernetes/core-engine-service-deployment.yaml,autoscaling/v2,False,3863
ssahaxd,ctf_stuff,Questions/heap/hippy/server_files/template/5. hpa.yaml,autoscaling/v1,False,238
shawakash,k8s,hpa.yml,autoscaling/v2,False,342
Mercor-Projects,yatharthsameer-Bugtesting11,kubernetes-tests/src/test/resources/test-v2-hpa.yml,autoscaling/v2,False,1359
DB-Vincent,guest-lecture-2,manifests/step-5/hpa.yaml,autoscaling/v2,False,417
Shaileshukla529,Kubernetes,apache/hpa.yml,autoscaling/v2,False,380
ongzhixian,BasicApacheWebSites,skeleton-site.hpa.yaml,autoscaling/v2,False,822
Trin9,llm-serving-control-plane,deploy/k8s/aws/gate-hpa.yaml,autoscaling/v2,False,340
tsubouchi,intent_reconizer,deploy/cloud-run/service.yaml,autoscaling/v2,False,4619
sakshi072,huggingface-experiments,mini-rag-system/minimal-rag/k8s/hpa.yaml,autoscaling/v2,False,1365
bbaaxx,whatsapp-rag-play,examples/kubernetes/deployment.yaml,autoscaling/v2,False,4520
Misha737,habit-tracker,k8s/workflow-service.yaml,autoscaling/v2,False,2832
BiswalAshu,deploy-app,autoscaller.yml,autoscaling/v2,False,348
StyraInc,kics,assets/queries/k8s/hpa_targets_invalid_object/test/negative1.yaml,autoscaling/v2beta2,False,473
rajesh-305,Project01,k8s/hpa.yaml,autoscaling/v2,False,400
BernardIgiri,log-analyzer,k8s/hpa-noise-maker.yaml,autoscaling/v2,False,386
joeldevelops,node-energy-k8,deploy/base/hpa.yml,autoscaling/v2,False,461
chrisli1241,AC215_Vibe,deployment/k8s/base/frontend/hpa.yaml,autoscaling/v2,False,773
cc4i,global-distributed-testing,manifests/istio-ingressgateway/deployment.yaml,autoscaling/v2beta1,False,2236
kea-dpang,k8s-manifest,backend/item-server/item-server-hpa.yaml,autoscaling/v2,False,382
Abhishek131005,AWS-AI-Project,k8s/deployments/content-planning.yaml,autoscaling/v2,False,2078
henrywhitaker3,yopass-redis,deploy/k8s/05-hpa.yaml,autoscaling/v2beta2,False,357
rcrock1978,MangoMicroServicesSpecKitAndKiloCode,k8s/services/10-gateway-deployment.yaml,autoscaling/v2,False,3075
leeisman,game_production,deploy/k8s/app/user-hpa.yaml,autoscaling/v1,False,255
BobbyBlanco400,nexus-cos,docs/THIIO-HANDOFF/deployment/kubernetes/deployments/backend-api.yaml,autoscaling/v2,False,1904
hoootan,flowforge,deploy/kubernetes/30-hpa.yaml,autoscaling/v2,False,1677
mn2tech,Viya4-nm2tech,backup/resources/generation/resources/generation/resources/generation/resources/generation/sas-bases/base/components/sas-theme-designer-app/resources.yaml,autoscaling/v2,False,6188
bennymaliti,ecommerce-eks,kubernetes/backend/hpa.yaml,autoscaling/v2,False,1479
Asobu01,FinMind-pr-144,deploy/k8s/app-stack.yaml,autoscaling/v2,False,11858
ArthurVardevanyan,HomeLab,kubernetes/quay/base/hpa/clair.yaml,autoscaling/v2,False,531
sudhanshuvlog,GFG-Devops33,K8s/HorizentalAutoScaling/hpa.yml,autoscaling/v2,False,340
Mala1180,kubernetes-hpa-example,k8s/backend-hpa.yaml,autoscaling/v2,False,463
indreshm30,django-todolist,k8s/hpa.yaml,autoscaling/v2,False,479
Mohammed8960,K8s-helm,k8s/autoscalling-rules.yaml,autoscaling/v1,False,856
PhoenixC3,Virtual_Car_Stand,k8s/gateway/gateway-hpa.yaml,autoscaling/v2,False,485
evillgenius75,k8s_appdev_adv,Resources/Manifests/hpa-simple-hpa.yaml,autoscaling/v1,False,258
AFKD98,LLM_devops,config_v2_feedback/generated_configs/dask/codellama_13b_instruct_fsl/level_3/config_5.yaml,autoscaling/v2beta1,False,1310
AdamManuel-dev,ai-news-curator,deployment/aws/kubernetes/eks-patches.yaml,autoscaling/v2,False,3413
Rayanagh-tech,tiktok-clone-microservices,k8s/hpa/auth-service-hpa.yaml,autoscaling/v2,False,1015
ministryofjustice,hmpps-delius-alfresco,kustomize/preprod/hpa-tika.yaml,autoscaling/v2,False,1121
HemantSudarshan,Compliance-GPT,deploy/kubernetes/deployment.yaml,autoscaling/v2,False,5792
aayushale001,Software-Engineering-Sprint-3,deploy/k8s/base/manifests/auth-service.yaml,autoscaling/v2,False,1693
Almas0505,Smart-news-aggregator,infrastructure/kubernetes/base/scraper-deployment.yaml,autoscaling/v2,False,1526
sixeyed,kiamol,ch19/pi/update/hpa-cpu-v2.yaml,autoscaling/v2beta2,False,521
Event-Ticketing-MicroService,tickets-hall-backend,tickets-hall/k8s/notification/notification-hpa.yml,autoscaling/v2,False,879
xShuden,sca-db,deployments/k8s/vulnerability-api.yaml,autoscaling/v2,False,2548
DevelopIsHobby,CCCR_Kubernetes,AutoScaling/autoscaling.yml,autoscaling/v1,False,250
marcos2soares,WORKSHOP-OPENSHIFT,REFERENCIA/29deployhpa.yml,autoscaling/v2,False,1172
Blake-Bird,DriveMate,infra/k8s/hpa/ads-hpa.yaml,autoscaling/v2,False,339
kosmos-io,kosmos,deploy/clusterlink-proxy.yaml,autoscaling/v2,False,3626
98labs,supabase-docs,deployment-guides/digital-ocean/k8s/manifests/07-gotrue.yaml,autoscaling/v2,False,8135
arunvel1988,ANTON,lessons/143/istiod/autoscale.yaml,autoscaling/v2,False,571
over7-maker,Advanced-Multi-Agent-Intelligence-System,k8s/hpa.yaml,autoscaling/v2,False,2460
asshat1981ar,aura-cli,infra/k8s/worker.yaml,autoscaling/v2,False,2644
Varun-Kumar-Pinnam,k8-roboshop-volumes,payment/manifest.yaml,autoscaling/v2,False,2313
MoAnasSiddiqui,notes-app,k8s/hpa.yaml,autoscaling/v2,False,366
huutaiTDT,photo-manager-api,nest-app-hpa.yaml,autoscaling/v1,False,249
mn2tech,Viya4-nm2tech,backup/resources/generation/resources/generation/resources/generation/resources/generation/sas-bases/base/components/sas-model-management/resources.yaml,autoscaling/v2,False,7847
JorgePoblete,helloworld,k8s/HorizontalPodAutoscaler.yaml,autoscaling/v2beta2,False,822
klebeer,code-challenge,devOps/flux/apps/base/backend-api.yaml,autoscaling/v2beta2,False,2215
AmosBunde,Afya-Sahihi,deploy/k3s/10-gateway.yaml,autoscaling/v2,False,8664
lu149e,system,deploy/k8s/hpa.yaml,autoscaling/v2,False,664
AFKD98,LLM_devops,Optimizations_Final/DeepSeek/generated_configs/redis/qwen_comb_redis/level_5/config_10.yaml,autoscaling/v2beta2,False,1184
AFKD98,LLM_devops,config/generated_configs/dask/codellama34binstruct/level_5/config_3.yaml,autoscaling/v2beta2,False,1165
kaisecheng,logstash-k8s-resources,beats_ls_es/004-hpa.yaml,autoscaling/v2beta2,False,673
AFKD98,LLM_devops,Optimizations_Final/DeepSeek/generated_configs/dask/codellama_13b_instruct_fsl/level_3/config_7.yaml,autoscaling/v2beta2,False,1394
Archisman-Mridha,instagram-clone-polyglot,kubernetes/operators/application/sample.yaml,autoscaling/v2,False,2035
warroyo,tmc-tap-eks-guide,config/dev/kafka-consumer/delivery.yml,autoscaling/v2,False,3440
jeepinbird,know-your-stuff,deploy/k8s/hpa.yml,autoscaling/v2,False,854
AFKD98,LLM_devops,config_v2_feedback/generated_configs/dask/codellama_13b_instruct_fsl/level_3/config_7.yaml,autoscaling/v2beta2,False,1394
Mariamatambedou,kubernetes,k8s/autoscale-backend.yaml,autoscaling/v2,False,413
faakkoc,k8s-video-transcoding-platform,kubernetes/local/api-gateway/hpa.yaml,autoscaling/v2,False,1158
chadalanlester,showcase,Project-11-IBMCloud-SRE/project-10-gcp-ai-observability/k8s-manifests/hpa/predictive-hpa.yaml,autoscaling/v2,False,531
T-W-M-B-W-C,BetterPrompts,infrastructure/model-serving/kubernetes/overlays/production/hpa-patch.yaml,autoscaling/v2,False,658
ivorscott,devops-assignment,manifests/6-hpa.yaml,autoscaling/v2,False,503
Khizra098,phase5,k8s/base/backend/hpa.yaml,autoscaling/v2,False,1036
montcao,colosseum,scanners/kics/assets/queries/k8s/hpa_targets_invalid_object/test/negative1.yaml,autoscaling/v2beta2,False,473
afdk1991,MIXMLAAL,kubernetes/deployment.yaml,autoscaling/v2,False,3673
vanhoangkha,cloud-security-audit,iac-security/kics/assets/queries/k8s/hpa_targets_invalid_object/test/negative1.yaml,autoscaling/v2beta2,False,473
rytswd,get-istio-multicluster,clusters/dolphin/istio/installation/generated-manifests/1.9.5/full-installation/istio-external-gateways-install.yaml,autoscaling/v2beta1,False,21338
gghtrt520,Zero,deploy/user-rpc.yml,autoscaling/v2beta1,False,1942
titan2903,fundhub-gke-config,main/production/namespaces/backend/fundhub-api/hpa.yaml,autoscaling/v2,False,494
evankanderson,knative-config-packaging,base/knative-eventing/knative-eventing/0.25.4/2-eventing-core.yaml,autoscaling/v2beta2,False,187926
alysonfranklin,microk8s-multipass,resources_hpa/api/hpa.yml,autoscaling/v1,False,444
hxwxdmhd,NoxGuard---NoxPanel,k8s/deployment.yaml,autoscaling/v2,False,3690
batat222,FFk8s,deploy/backend/HPA.yaml,autoscaling/v2,False,723
timothywarner-org,devops-e2e,k8s/hpa.yaml,autoscaling/v2,False,830
mn2tech,Viya4-nm2tech,operator-deploy/sas-bases/base/components/sas-model-management/resources.yaml,autoscaling/v2,False,7847
Ayingxizhao,AI-Background-Music-Composer,k8s/base/prompt-gen-worker/hpa.yaml,autoscaling/v2,False,1042
oracletechcl,hello-wls,modernization-ports/helidon-port/kubernetes/hpa.yaml,autoscaling/v2,False,871
AFKD98,LLM_devops,config_v2_feedback_v2/generated_configs/dask/qwen_rag/level_5/config_6.yaml,autoscaling/v2beta2,False,1497
sandeepsai530,terraform,k8-expense-volumes/frontend/manifest.yaml,autoscaling/v2,False,3510
Ahoo-Wang,Wow,deploy/example/hpa.yaml,autoscaling/v2,False,347
AFKD98,LLM_devops,Optimizations_Final/DeepSeek/generated_configs/dask/qwen_rag/level_5/config_6.yaml,autoscaling/v2beta2,False,1497
scout-io,scout,k8s/hpa.yaml,autoscaling/v2,False,1660
mulesanket,Purely_WebApplication_Deployment,kubernetes/backend-deploy/order-service/hpa.yml,autoscaling/v2,False,543
SeobinYun,fyc-manifest,chat-ingestor/overlays/dev/hpa-patch.yaml,autoscaling/v2,False,521
Coronasafe,automation,aws/care/django/celeryhpa.yml,autoscaling/v1,False,399
Abhi2000IIITD,DoctorHunt-Application,kubernetes/doctor-authentication-hpa.yaml,autoscaling/v2,False,412
HeadyAI,Heady-Testing-83c4b580,services/heady-seventeen-swarm/heady-seventeen-swarm.manifest.yaml,autoscaling/v2,False,6633
sshahbuddin,k8s-ML-pipeline,lab4/lab4/.k8s/bases/deployment-lab4.yaml,autoscaling/v1,False,1724
Kryst-Investments-LLC,finnexusai,k8s/production/redis-deployment.yaml,autoscaling/v2,False,1937
steblynskyi,infrastructure,environments/prod/kubernetes/services/pms/policy-query-api.yaml,autoscaling/v2beta2,False,2236
maaasyn,node-with-load-k8s,k8s/node-k8-scale.yml,autoscaling/v2beta2,False,474
Lendersmark,countryflag,deploy/kubernetes/hpa.yaml,autoscaling/v2,False,759
sandro-lopes,catalog-traffic-engine,k8s/consolidation-worker-hpa.yaml,autoscaling/v2,False,931
MichaelCrowe11,deep-parallel-synthesis,deploy/k8s/hpa.yaml,autoscaling/v2,False,1102
mzegarras,NetCore-Demo,CustomerApi/devops/k8s/03_customers_hpa.yaml,autoscaling/v2beta2,False,351
Cxs1103,Kubernetes.config,prometheus/Phase2/Prometheus Adpater/hpa-mem.yaml,autoscaling/v2beta1,False,313
rock4007,Crypto-Shield,crypto-shield-github/kubernetes-deployment.yaml,autoscaling/v2,False,3527
mzegarras,Galaxy-K8S-202109,Lab05/02_NetCore-Demo/CustomerApi/devops/k8s/03_customers_hpa.yaml,autoscaling/v2beta2,False,351
niielsss,s6project,k3s/autoscaling/hpa-identityservice.yaml,autoscaling/v2,False,574
blanho,fintech-platform-microservices,deploy/k8s/services/risk-service.yml,autoscaling/v2,False,4875
Flying-Labs-Kenya,utm-backend,deploy/k8s/hpa.yaml,autoscaling/v2,False,859
AFKD98,LLM_devops,config_v2_feedback_v2/generated_configs/dask/codellama34binstruct_rag/level_5/config_4.yaml,autoscaling/v2beta2,False,1464
loubnaa469,new2-micro,k8s/kind/manifests/applications/client-service.yaml,autoscaling/v2,False,1624
EnforceAuth,ea-financial,infra/k8s/hpa.yaml,autoscaling/v2,False,2025
SimonLou-Dev,cours_m1_aws,eks__nodegroup/k8s/nginx.yaml,autoscaling/v2,False,1288
mn2tech,Viya4-nm2tech,backup/resources/generation/resources/generation/resources/generation/sas-bases/base/components/sas-model-management/resources.yaml,autoscaling/v2,False,7847
mn2tech,Viya4-nm2tech,backup/resources/generation/resources/generation/sas-bases/base/components/sas-theme-designer-app/resources.yaml,autoscaling/v2,False,6188
narendersurabhi,agentic-workflow-studio,deploy/k8s/hpa-coder.yaml,autoscaling/v2,False,782
NodeScriptLang,infrastructure,apps/invoke-groups/manifests/production/install.yaml,autoscaling/v2,False,40251
vhvplatform,python-framework,examples/multi-repo-service/k8s/deployment.yaml,autoscaling/v2,False,2548
akingcoding,mule-code-system,k8s/apps/lass.yaml,autoscaling/v2beta2,False,1606
simon-gardier,inventory-flutter-dotnet-app,app/Openshift/openshift_hosting_website.yaml,autoscaling/v2,False,2290
epostnikof,k8s-portfolio,Manifests/SmartETL/k8s-nifi-cluster/deployment/zookeeper/hpa.yml,autoscaling/v2,False,602
mzegarras,galaxy-tallerk8s,Lab05/02_NetCore-Demo/CustomerApi/devops/k8s/03_customers_hpa.yaml,autoscaling/v2beta2,False,351
zsvs,K8s-learning,services/service-3-loadbalancer-asg.yaml,autoscaling/v2beta1,False,1227
leedh971009,aws5team,yaml_redis/hpa_tomcat.yaml,autoscaling/v1,False,1402
AFKD98,LLM_devops,Validation_Testing/generated_configurations/redis/level_6/config_6.yaml,autoscaling/v2beta2,False,2926
IntelKamlesh,KedaDemo-Consumer1,openshift/custom-metrics-autoscaler.yaml,autoscaling/v2,False,3450
jmorfeu,demo-devops-python,k8s/hpa.yaml,autoscaling/v2,False,337
Santi4044,open5gs-k8s,manifests/autoscaling/hpa-upf2-pps.yaml,autoscaling/v2,False,725
helium,helium-foundation-k8s,manifests/web-cluster/sdlc/helium/tuktuk-pyth-service.yaml,autoscaling/v2,False,3745
mn2tech,Viya4-nm2tech,backup/resources/generation/sas-bases/base/components/sas-theme-designer-app/resources.yaml,autoscaling/v2,False,6188
iamharshsingh,Decentralised-Healthcare-Datasystem-with-predictive-analysis,k8s/node-hpa.yml,autoscaling/v2,False,349
kareemloulah,SeniorAcademy,kubernetes/Lab_4/hpa-nginx.yml,autoscaling/v2,False,353
AFKD98,LLM_devops,config/generated_configs/redis/deepseek_cot/level_6/config_6.yaml,autoscaling/v2beta2,False,1885
satriashp,iac,manifests/deployments/spp/resources.yaml,autoscaling/v2,False,31423
nmckeown,ent-arch-deploy-ca2,kubernetes/testing/hpa.yaml,autoscaling/v2,False,380
ZeroUITechnologies,ZeroUI3.0,deploy/k8s/mmm-engine-deployment.yaml,autoscaling/v2,False,5197
Mherediau,loan-system-java-2019,kubernetes/loan-service-deployment.yaml,autoscaling/v2beta2,False,3530
ikarolaborda,momentum-infra,infra/kubernetes/event-service.yaml,autoscaling/v2,False,1681
candidoma,testhpa,spring-rest-server/deploy/hpa_external_reducer.yaml,autoscaling/v2beta2,False,562
manoj7894,Devops-AWS-2024,Devops-Notes/Kubernetes/Deployment/autoscaling.yml,autoscaling/v2,False,343
mzegarras,TallerK8S,Lab05/02_NetCore-Demo/CustomerApi/devops/k8s/03_customers_hpa.yaml,autoscaling/v2beta2,False,351
tr0yyy,f1-predictions-python,cicd/kubernetes/race-simulator-scale.yaml,autoscaling/v2,False,366
AFKD98,LLM_devops,config_v2_feedback/generated_configs/dask/codellama34binstruct_rag/level_5/config_4.yaml,autoscaling/v2beta2,False,1464
leedh971009,aws5team,yaml2-no-redis-no-maxskew/hpa_tomcat.yaml,autoscaling/v1,False,1402
AFKD98,LLM_devops,config_v2_feedback_v2/generated_configs/dask/codellama_13b_instruct_fsl/level_3/config_7.yaml,autoscaling/v2beta2,False,1394
iceccarelli,GridOS,k8s/hpa.yaml,autoscaling/v2,False,823
ministryofjustice,hmpps-delius-alfresco,kustomize/test/hpa-tika.yaml,autoscaling/v2,False,1121
ragauskl,elk-on-minikube,api/.kube/3-autoscaler.yml,autoscaling/v2beta2,False,358
chadalanlester,showcase,project-10-gcp-ai-observability/k8s-manifests/hpa/predictive-hpa.yaml,autoscaling/v2,False,531
bonavadeur,ikukantai-base,hello/kourier.yaml,autoscaling/v2,False,20479
AFKD98,LLM_devops,config_v2_feedback/generated_configs_v2/dask/codellama7b_comb/level_3/config_6.yaml,autoscaling/v2beta2,False,1417
NarrativeCompany,narrative,kubernetes/narrative-core/dev/narrative-core-hpa.yml,autoscaling/v1,False,284
camilamedeir0s,online-boutique-service-distributions,distributions-score-validation/ad-currency-productcat-recommendation_cart-checkout-main_email-payment_shipping/ad-currency-productcat-recommendation_cart-checkout-main_email-payment_shipping.yaml,autoscaling/v2,False,18225
YasserZr,Farmer-Equipment-Monitoring-Application,kubernetes/api-gateway/deployment.yaml,autoscaling/v2,False,2796
evandromatossi,Troubleshooting-kubernetes,hpa-aks-memory-and-cpu.yaml,autoscaling/v2beta2,False,517
Soubarniya,kubernetes-deployment,myhpa.yaml,autoscaling/v2beta2,False,519
likelion-cloud-423,queue-infra,k8s/overlays/prod/hpa-patch.yaml,autoscaling/v2,False,213
Ashish-rajpoot,azdevopshtmlapp,manifests/hpa.yaml,autoscaling/v2,False,470
stinnux,paperless-ngx,paperless.yaml,autoscaling/v1,False,10871
davidcaiqifan,cs3219-project-ay2122-2122-s1-g4,k8deployment/hpa/mongodb-hpa.yaml,autoscaling/v1,False,263
gimesha-adikari,PolyShop,infra/k8s/base/analytics-service.yaml,autoscaling/v2,False,1959
ObviousSloth,InstantaneousGram-BackEnd,MiniKube/Scallers/contentmanagement-scaler.yaml,autoscaling/v2,False,426
akurasy,devops-complete,Kubernetes/backend.yaml,autoscaling/v1,False,2601
ACS-High-School,EKS,was/hpa.yml,autoscaling/v2,False,608
redaelkarne,cluster,manifests/homepage.yaml,autoscaling/v2,False,4605
ssovanraksa,kdeployment,yaml/environments/staging/connector/deployment/hlr-connector-integration-deployment.yaml,autoscaling/v2,False,2821
msmwh,Sazito,kustomize/base/app-hpa.yaml,autoscaling/v2,False,507
spandanaerukull,k8-databases,user/manifest.yaml,autoscaling/v2,False,1736
malave,kube-exercises,hw-03/answer_exercise_3/hpa.yaml,autoscaling/v2beta2,False,352
esmaeil-mirvakili,Cloud-Distributed-Training-and-Serving,infrastructure/k8s/aws/serving/hpa.yaml,autoscaling/v2,False,1081
ryuyoungsu,AWS_project,yaml_noredis/hpa_tomcat.yaml,autoscaling/v1,False,1402
jdabid,flight-reservation-system,infra/kustomize/overlays/prod/hpa-patch.yaml,autoscaling/v2,False,274
MinhAnh553,melody-meet-MCS,services/k8s/autoscaling.yaml,autoscaling/v2,False,2587
sixeyed,kiamol,ch19/lab/solution/hpa-cpu.yaml,autoscaling/v1,False,274
mundheajit01,MLOPS-WEEK7,hpa-restricted.yaml,autoscaling/v2,False,428
The-Olatunji,E-Commerce-Kubernetes-Deployment,kubernetes/autoscaling/front-end-hsc.yaml,autoscaling/v1,False,284
sameershaik-coder,fastapi-k8s-demo,k8s/qa/sales-service.yaml,autoscaling/v2,False,1555
mn2tech,Viya4-nm2tech,backup/resources/generation/resources/generation/resources/generation/sas-bases/base/components/sas-theme-designer-app/resources.yaml,autoscaling/v2,False,6188
alexdragnea,UPB-Disertatie,infra/hpa/iot-user-service-hpa.yaml,autoscaling/v1,False,262
CS3219-AY2324S1,ay2324s1-course-assessment-g41,kubernetes/video/video-HPA.yaml,autoscaling/v2,False,346
magicsong,volc-game-cloud-native-demo,manifest/open-match/01-open-match-core.yaml,autoscaling/v1,False,38205
murilolivorato,kubernetes_gke,02-kube-manifests/hpa.yaml,autoscaling/v2,False,533
lveiga,morgans,devops/k8s/overlays/staging/deployment.yaml,autoscaling/v2beta2,False,1042
Rishizan,AKS-game,k8s/hpa.yaml,autoscaling/v2,False,1682
IAmSoThirsty,Project-AI,emergent-microservices/autonomous-negotiation-agent/kubernetes/hpa.yaml,autoscaling/v2,False,1044
yoanyombapro1234,FeelGuuds,src/services/email_service/deploy/bases/frontend/hpa.yaml,autoscaling/v2beta2,False,342
3mstecnologia,Zabbix_Docker_3ms,zabbix-docker-6.4/kubernetes.yaml,autoscaling/v2beta1,False,45127
didi-dafa,didi-dafa,k8s.yaml,autoscaling/v2beta1,False,1592
icebob,kantab,kubernetes/api-deployment.yaml,autoscaling/v2,False,1924
Arsenet7,new-revive,helm-revive/carts/carts.yaml,autoscaling/v2,False,8295
maitmus,k8s,deploy/frontend-hpa.yaml,autoscaling/v2,False,354
udeope,Real-time-interview,k8s/production/frontend-deployment.yaml,autoscaling/v2,False,2068
mn2tech,Viya4-nm2tech,backup/resources/generation/resources/generation/sas-bases/base/components/sas-model-management/resources.yaml,autoscaling/v2,False,7847
leedh971009,aws5team,yaml_noredis/hpa_tomcat.yaml,autoscaling/v1,False,1402
kavina-a,cloud-II,infrastructure/eks/manifests/order-service.yaml,autoscaling/v2,False,2501
ministryofjustice,hmpps-delius-alfresco,kustomize/training/hpa-tika.yaml,autoscaling/v2,False,1121
StKostyk,award-monitoring-system,infra/k8s/deployment.yml,autoscaling/v2,False,12070
Azure-Samples,dotnet-container-app,src/ContainerApp.WebApp/k8s-deployment.yaml,autoscaling/v1,False,1397
kuehara,x-ai-studio,k8s/studio-app/hpa-cloudwatch.yaml,autoscaling/v2,False,2973
Varun5711,rookies,infra/kubernetes/base/dpi-client.yaml,autoscaling/v2,False,1917
datakit-dev,dtkt-integrations,packages/openai/infra/kustomize/components/resilient/hpa.yaml,autoscaling/v2,False,334
samuelvinay91,llm-playground,k8s/deployment.yaml,autoscaling/v2,False,2954
mufthakherul,Let-s-connect,k8s/messaging-service.yaml,autoscaling/v2,False,2734
osash4,dujyo-platform,k8s/deployment-optimized.yaml,autoscaling/v2,False,9970
waynedovey,ai-health-check,vllm_hpa.yaml,autoscaling/v2beta2,False,444
RDarrylR,eks-cross-az-exploration,k8s/cross-az-optimization/05-per-az-deployment.yaml,autoscaling/v2,False,6566
support371,fintech-microservices-core,kubernetes/services/converter-service.yaml,autoscaling/v2,False,1201
ehabzaki,kubernetes_demo,kubernetes/hpa.yml,autoscaling/v1,False,248
beyond-sw-camp,be16-2nd-lazyTeam-cookingHansu-BE,k8s/hpa.yml,autoscaling/v1,False,594
santanu-p,ai-agent,infra/k8s/hpa-runtime-plane.yaml,autoscaling/v2,False,391
woolrab6,sturdy-bassoon,kubernetes/config/app.yaml,autoscaling/v2beta1,False,1603
rishavmehra,devops,00. Exercises/HPA/hpa.yaml,autoscaling/v2,False,342
cloud-design-dev,tech-lab-demos,demo-app-v3/openshift/hpa.yaml,autoscaling/v2,False,878
Kryst-Investments-LLC,finnexusai,k8s/security/audit-service.yaml,autoscaling/v2,False,2017
blanho,auction-platform-microservices,deploy/kubernetes/base/services/job-api.yaml,autoscaling/v2,False,3269
Aidin1998,finalex,infra/k8s/deployments/zero-downtime-deployment.yaml,autoscaling/v2,False,5983
flexer89,ecommerce-app,deployments/shipments.yaml,autoscaling/v2,False,1113
timmyjinks,Operation-Homelab,k8s/tc.yaml,autoscaling/v2,False,711
chokez2001,kubernetes_deployment,kubernetes/hpa.yaml,autoscaling/v2,False,349
oks-citadel,Apply,infrastructure/kubernetes/production/admin-deployment.yaml,autoscaling/v2,False,3766
arangelcn,empath-ia,infrastructure/k8s/ai-service/hpa.yaml,autoscaling/v2,False,578
Chuc-Thien-DevOps-Final-Project,go-coffeshop,manifest/rabbitmq/rabbitmq-hpa.yaml,autoscaling/v2,False,371
BwezB,Wikno-backend,k8s/graph/hpa.yml,autoscaling/v2,False,377
anveshmuppeda,kubernetes,examples/seleniumgrid/hpa/hpa.yaml,autoscaling/v1,False,237
AhmedMuraat,MockNetflix,Kubernetes/hpa-configurations.yaml,autoscaling/v2,False,1076
openkcloud,openkcloud,kcloud-cost-optimizer/k8s/hpa.yaml,autoscaling/v2,False,902
ec209,docker_kubernetes_practice,kubernetes-demo-master/hpa/hba-metrics.yml,autoscaling/v2beta1,False,1168
kiran-bsv,Mthree-Notes,k8s/monitoring/hpa.yaml,autoscaling/v2,False,887
fabrice78912,database-migration,deploy/migration-deployment.yaml,autoscaling/v2,False,3431
HiagoW,Docker-Course,kubernetes/portal-noticias-hpa.yaml,autoscaling/v2beta2,False,1036
Roninouo,SecureSys-Auditor,k8s/worker/hpa.yaml,autoscaling/v2,False,1604
NeuralNetNexus,NeuralNetNexus,kubernetes/hpa/hpa-backend.yaml,autoscaling/v1,False,256
Oussamaredd,EcoTrack,infrastructure/tooling/kubernetes/performance/api-hpa.yaml,autoscaling/v2,False,798
christiaan78,cloudlab,gitops/apps/development/podinfo/gateway/patch-hpa.yaml,autoscaling/v2,False,417
rusXL,cloud-computing,a1/manifests/06-hpa/face-recognition.yml,autoscaling/v2,False,655
blitzy-public-samples,trial-project-2-2ggkey,src/backend/k8s/task-service-deployment.yml,autoscaling/v2,False,4684
eddiguesti,jengu,k8s/analytics-worker-deployment.yaml,autoscaling/v2,False,2157
sikandar-saleem,dubizzle-labs,inspection-pro-backend-master/minikube.yaml,autoscaling/v2beta2,False,9479
h0x3ein,voting-app,kubernetes/vote/hpa.yml,autoscaling/v2,False,334
